pdv_id,regiao,uf,municipio,tipo_estabelecimento,tier_historico,volume_q4_2024_hl,volume_q4_2025_hl,delta_volume_yoy_pct,share_ardor_pct,gasto_posm_trim_brl,visitas_promotor_mes,posm_instalado_cod,nps_dono_q4_2024,nps_dono_q4_2025,meses_no_programa,concorrentes_premium_no_pdv,evento_ativacional_2025
PDV-03064,Centro-Oeste,GO,Anápolis,choperia,A,78.1,69.1,-11.5,43.2,2282.0,8,BAL|CHP|LUM|MES,76,61,47,1,0
PDV-02157,Sul,PR,Curitiba,gastrobar,A,84.6,92.8,9.7,36.1,2531.0,7,BAL|CHP|KVI,64,57,47,1,0
PDV-03546,Nordeste,BA,Feira de Santana,pub,B,21.0,23.3,11.0,25.9,1126.0,5,BAL|LUM,72,69,43,0,0
PDV-02376,Sul,PR,Maringá,bar premium,B,51.6,51.8,0.4,25.7,1115.0,4,BAL|CHP|LUM,57,57,47,0,0
PDV-01423,Sudeste,SP,São Paulo,bar premium,C,12.7,12.7,0.0,13.1,689.0,2,CHP|FRZ|KVI,40,13,47,0,0
PDV-01283,Sudeste,SP,Ribeirão Preto,bar premium,B,48.0,40.9,-14.8,32.8,1402.0,5,CHP|FRZ|LUM|MES,55,46,8,2,0
PDV-02194,Sul,RS,Porto Alegre,gastrobar,B,27.0,26.1,-3.3,23.7,1357.0,3,KVI|LUM,55,49,47,1,0
PDV-03484,Nordeste,PE,Olinda,bar premium,C,7.6,8.4,10.5,13.8,738.0,3,CHP|FRZ|KVI,55,43,15,0,0
PDV-03606,Nordeste,PE,Caruaru,gastrobar,C,8.0,9.1,13.7,13.0,722.0,3,FRZ|KVI,53,49,47,0,1
PDV-02753,Sul,SC,Florianópolis,bar premium,A,67.6,63.0,-6.8,25.0,2461.0,7,BAL|CHP|FRZ|KVI|LUM|MES,50,33,47,0,1
PDV-01471,Sudeste,SP,Ribeirão Preto,pub,A,93.2,80.9,-13.2,37.8,2552.0,6,BAL|CHP|LUM,67,60,47,2,1
PDV-01360,Sudeste,SP,Campinas,choperia,C,12.0,11.9,-0.8,11.2,606.0,3,BAL,87,81,47,1,0
PDV-00906,Sudeste,SP,Campinas,restaurante,C,18.1,16.8,-7.2,13.3,572.0,3,CHP,49,59,47,0,0
PDV-02321,Sul,PR,Curitiba,pub,A,80.9,72.2,-10.8,24.1,2436.0,5,BAL|CHP|FRZ|KVI|LUM|MES,77,64,47,2,0
PDV-00461,Sudeste,ES,Vila Velha,pub,C,22.0,15.4,-30.0,18.4,616.0,3,FRZ|MES,56,47,47,3,0
PDV-01246,Sudeste,RJ,Rio de Janeiro,pub,B,54.5,47.1,-13.6,10.6,1197.0,4,BAL|CHP|LUM,67,57,47,1,0
PDV-00134,Sudeste,RJ,Petrópolis,pub,C,15.8,15.1,-4.4,15.7,725.0,4,LUM,81,78,27,0,0
PDV-03658,Nordeste,BA,Feira de Santana,bar premium,C,12.3,11.6,-5.7,15.5,724.0,4,BAL|MES,49,36,36,2,0
PDV-01416,Sudeste,ES,Vila Velha,bar premium,B,22.5,22.2,-1.3,16.3,1061.0,6,BAL|FRZ|LUM|MES,62,59,36,1,0
PDV-01818,Sudeste,SP,Campinas,restaurante,A,125.8,106.0,-15.7,27.8,2310.0,6,BAL|FRZ|LUM|MES,68,75,47,0,1
PDV-02956,Centro-Oeste,MT,Cuiabá,rooftop,A,40.1,36.9,-8.0,37.3,2034.0,5,CHP|FRZ|LUM,92,71,47,0,0
PDV-01695,Sudeste,SP,Campinas,choperia,C,15.7,13.3,-15.3,13.9,666.0,4,KVI|LUM|MES,65,58,15,2,0
PDV-00934,Sudeste,RJ,Niterói,restaurante,B,24.4,24.5,0.4,12.1,1345.0,5,BAL|CHP,67,55,15,1,0
PDV-02143,Sul,RS,Porto Alegre,restaurante,A,139.9,141.2,0.9,27.4,2504.0,7,FRZ|KVI|LUM|MES,60,51,45,0,0
PDV-00718,Sudeste,SP,Campinas,gastrobar,C,26.8,14.9,-44.4,21.3,741.0,5,CHP|FRZ|MES,52,36,47,4,1
PDV-00894,Sudeste,SP,Santos,choperia,C,15.5,13.0,-16.1,9.2,882.0,4,KVI|LUM,47,35,47,2,0
PDV-01490,Sudeste,SP,São José dos Campos,bar premium,C,21.8,18.5,-15.1,16.9,657.0,4,CHP|FRZ|MES,53,33,47,2,1
PDV-03342,Centro-Oeste,MT,Cuiabá,pub,B,21.5,20.3,-5.6,30.5,1145.0,4,CHP|FRZ,36,29,47,0,0
PDV-02757,Sul,PR,Maringá,bar premium,C,9.4,10.0,6.4,10.0,720.0,3,MES,67,56,47,0,0
PDV-00969,Sudeste,SP,São José dos Campos,restaurante,A,60.9,48.2,-20.9,41.2,2262.0,7,BAL|CHP|FRZ|MES,66,48,47,2,0
PDV-00338,Sudeste,MG,Juiz de Fora,choperia,A,70.2,64.9,-7.5,36.3,2336.0,6,BAL|CHP|FRZ|KVI|LUM|MES,60,53,47,0,0
PDV-02557,Sul,SC,Balneário Camboriú,restaurante,A,151.8,142.0,-6.5,30.9,2313.0,8,CHP|FRZ|MES,69,68,47,0,0
PDV-02072,Sul,PR,Londrina,pub,C,7.5,7.7,2.7,22.4,742.0,1,FRZ,75,75,23,2,0
PDV-02111,Sul,PR,Curitiba,restaurante,A,52.1,47.3,-9.2,37.2,1948.0,7,BAL|CHP|FRZ|KVI|LUM|MES,59,63,27,2,0
PDV-03411,Nordeste,PE,Caruaru,bar premium,B,40.6,48.2,18.7,25.2,1217.0,5,BAL|LUM|MES,58,47,33,0,0
PDV-01484,Sudeste,RJ,Rio de Janeiro,restaurante,C,6.8,3.5,-48.5,10.4,881.0,3,KVI,57,51,47,4,1
PDV-01642,Sudeste,SP,São Paulo,bar premium,B,51.3,48.9,-4.7,20.7,1224.0,5,FRZ|KVI|MES,50,41,47,0,0
PDV-02717,Sul,RS,Pelotas,gastrobar,B,62.2,60.7,-2.4,17.8,1242.0,3,BAL|CHP|LUM,48,38,22,1,0
PDV-00979,Sudeste,RJ,Rio de Janeiro,rooftop,C,7.6,8.0,5.3,22.3,740.0,3,CHP|KVI,58,55,28,0,0
PDV-01025,Sudeste,RJ,Petrópolis,bar premium,A,177.3,158.4,-10.7,25.2,2527.0,4,BAL|CHP|FRZ|KVI|LUM|MES,77,67,47,1,0
PDV-01536,Sudeste,RJ,Niterói,restaurante,C,15.1,14.4,-4.6,7.9,730.0,5,KVI|LUM,53,43,47,1,0
PDV-02934,Centro-Oeste,GO,Goiânia,gastrobar,B,48.2,44.9,-6.8,25.9,1318.0,5,CHP|FRZ|LUM|MES,39,34,47,0,1
PDV-03168,Centro-Oeste,DF,Brasília,pub,B,28.7,26.9,-6.3,20.6,1241.0,3,BAL|CHP,74,71,47,1,1
PDV-01948,Sudeste,MG,Juiz de Fora,gastrobar,B,39.7,33.9,-14.6,21.4,1329.0,3,BAL|CHP|FRZ|KVI,51,38,47,3,0
PDV-02188,Sul,SC,Florianópolis,gastrobar,A,99.7,82.1,-17.7,24.5,2582.0,6,BAL|CHP|FRZ|KVI|LUM|MES,71,61,28,2,0
PDV-02462,Sul,RS,Pelotas,gastrobar,A,134.6,84.7,-37.1,19.3,2607.0,6,BAL|CHP|KVI|MES,62,48,47,5,1
PDV-01081,Sudeste,ES,Vitória,restaurante,B,48.7,28.5,-41.5,23.8,1187.0,4,CHP|FRZ,61,47,20,4,0
PDV-03572,Nordeste,RN,Natal,restaurante,B,12.6,14.5,15.1,15.5,1169.0,6,BAL|CHP|FRZ|LUM,73,62,18,0,1
PDV-00833,Sudeste,ES,Vila Velha,gastrobar,C,8.8,8.4,-4.5,16.3,810.0,4,CHP|MES,77,61,38,0,1
PDV-00722,Sudeste,SP,Campinas,bar premium,B,77.8,68.7,-11.7,8.1,1130.0,4,BAL|CHP|FRZ,63,51,47,0,0
PDV-02223,Sul,RS,Pelotas,bar premium,C,16.3,17.4,6.7,16.6,638.0,3,KVI,70,69,47,0,0
PDV-02886,Centro-Oeste,MT,Cuiabá,rooftop,C,27.9,24.7,-11.5,19.2,629.0,3,BAL|CHP,45,32,16,1,0
PDV-02465,Sul,RS,Pelotas,bar premium,C,6.3,5.6,-11.1,16.5,640.0,4,BAL,54,38,47,1,1
PDV-01060,Sudeste,MG,Juiz de Fora,bar premium,C,11.1,11.1,0.0,10.7,632.0,4,BAL|CHP|KVI,85,75,47,1,1
PDV-01197,Sudeste,RJ,Rio de Janeiro,gastrobar,B,29.0,18.5,-36.2,19.1,1200.0,4,BAL|CHP|FRZ|MES,75,61,47,4,0
PDV-03738,Nordeste,PE,Caruaru,bar premium,B,17.9,18.8,5.0,23.2,1207.0,6,CHP|KVI|LUM,74,63,47,2,0
PDV-03706,Nordeste,CE,Juazeiro do Norte,gastrobar,C,9.3,9.4,1.1,16.6,807.0,3,LUM,58,55,24,2,0
PDV-03651,Nordeste,PE,Olinda,restaurante,A,132.3,79.9,-39.6,38.2,3231.0,5,BAL|CHP|FRZ|KVI|LUM,63,37,47,3,0
PDV-02256,Sul,RS,Caxias do Sul,bar premium,C,5.6,5.4,-3.6,6.5,767.0,3,CHP,51,50,47,1,0
PDV-02826,Sul,RS,Caxias do Sul,gastrobar,B,105.7,86.2,-18.4,17.2,1405.0,5,CHP|FRZ|LUM,87,69,47,2,1
PDV-01046,Sudeste,RJ,Petrópolis,gastrobar,A,99.6,58.5,-41.3,42.3,2075.0,2,BAL|CHP|KVI,56,37,47,4,0
PDV-03644,Nordeste,PE,Olinda,bar premium,A,127.4,84.6,-33.6,34.5,2204.0,6,BAL|CHP|FRZ|KVI|LUM|MES,73,59,47,4,0
PDV-03170,Centro-Oeste,GO,Goiânia,bar premium,B,17.6,17.9,1.7,16.1,1333.0,5,CHP|FRZ,58,46,47,0,1
PDV-02297,Sul,RS,Pelotas,choperia,C,17.9,17.9,0.0,17.1,669.0,3,KVI,72,56,47,0,1
PDV-01587,Sudeste,SP,Campinas,bar premium,B,50.9,30.0,-41.1,25.2,1447.0,4,CHP|KVI,61,49,47,5,1
PDV-00860,Sudeste,SP,Ribeirão Preto,rooftop,B,27.1,23.2,-14.4,26.8,1165.0,4,FRZ|KVI,54,43,47,1,0
PDV-02214,Sul,PR,Londrina,bar premium,B,23.5,23.0,-2.1,31.1,1160.0,4,CHP|FRZ|KVI|LUM,50,50,47,1,0
PDV-03445,Nordeste,BA,Salvador,pub,B,27.2,30.2,11.0,23.8,1425.0,3,CHP|KVI|LUM|MES,76,53,37,2,0
PDV-02619,Sul,RS,Caxias do Sul,gastrobar,A,67.9,66.1,-2.7,25.5,2105.0,7,BAL|CHP|FRZ|KVI|LUM,56,45,47,1,0
PDV-02852,Centro-Oeste,DF,Brasília,bar premium,B,75.6,52.5,-30.6,15.8,1206.0,4,BAL|CHP|FRZ|MES,80,58,47,3,0
PDV-00812,Sudeste,MG,Uberlândia,rooftop,B,38.1,39.2,2.9,25.0,1331.0,4,FRZ|LUM,71,64,21,0,1
PDV-01289,Sudeste,SP,São Paulo,gastrobar,A,75.0,53.8,-28.3,31.9,1679.0,6,BAL|CHP|FRZ|LUM|MES,67,50,47,2,1
PDV-01271,Sudeste,SP,São Paulo,gastrobar,B,44.7,26.5,-40.7,23.5,1501.0,3,BAL|CHP|FRZ|LUM,94,83,47,4,0
PDV-03726,Nordeste,BA,Salvador,choperia,B,27.4,31.7,15.7,13.2,1407.0,4,BAL|LUM,65,48,47,0,0
PDV-02007,Sul,PR,Londrina,bar premium,C,7.1,5.6,-21.1,7.8,493.0,4,FRZ|LUM,64,57,47,3,0
PDV-00849,Sudeste,SP,Ribeirão Preto,choperia,C,14.8,11.7,-20.9,12.8,616.0,5,BAL|FRZ,45,34,47,2,0
PDV-02039,Sul,SC,Balneário Camboriú,bar premium,C,14.1,12.9,-8.5,21.9,729.0,4,BAL|FRZ|KVI,44,34,47,1,0
PDV-01806,Sudeste,RJ,Rio de Janeiro,gastrobar,B,28.9,27.9,-3.5,17.1,1175.0,5,BAL|KVI|MES,75,60,47,1,1
PDV-01708,Sudeste,SP,Campinas,rooftop,A,191.7,161.7,-15.6,18.8,2476.0,7,BAL|CHP|FRZ|KVI|LUM|MES,70,67,19,0,0
PDV-03176,Centro-Oeste,DF,Brasília,pub,B,26.3,23.3,-11.4,24.9,1127.0,5,BAL|FRZ|KVI,52,46,47,0,0
PDV-00095,Sudeste,ES,Vila Velha,restaurante,A,88.8,68.9,-22.4,37.0,2740.0,5,CHP|KVI|LUM,74,56,47,0,0
PDV-00008,Sudeste,SP,São José dos Campos,pub,A,173.3,152.1,-12.2,37.4,2375.0,6,BAL|CHP|FRZ|KVI|LUM|MES,60,41,41,2,0
PDV-02918,Centro-Oeste,GO,Anápolis,bar premium,B,39.8,21.9,-45.0,29.2,1426.0,1,BAL|LUM,55,52,34,5,1
PDV-00839,Sudeste,ES,Vitória,gastrobar,A,136.2,109.7,-19.5,38.9,2136.0,6,CHP|FRZ|LUM|MES,70,59,47,1,0
PDV-02670,Sul,SC,Florianópolis,restaurante,C,11.1,11.4,2.7,16.1,702.0,2,BAL|LUM|MES,63,71,47,1,1
PDV-02531,Sul,PR,Maringá,gastrobar,B,47.0,52.3,11.3,16.9,1202.0,4,KVI|MES,39,21,47,0,0
PDV-01630,Sudeste,MG,Uberlândia,rooftop,A,100.3,96.3,-4.0,29.5,2254.0,6,BAL|CHP|FRZ|KVI|LUM|MES,66,72,47,1,1
PDV-01560,Sudeste,SP,São Paulo,bar premium,C,11.2,11.2,0.0,25.4,722.0,4,BAL|LUM|MES,75,74,47,0,0
PDV-00693,Sudeste,SP,Campinas,gastrobar,B,64.1,53.2,-17.0,20.0,1286.0,4,BAL|CHP|KVI,63,47,47,1,1
PDV-02093,Sul,SC,Balneário Camboriú,pub,A,121.3,106.7,-12.0,34.0,2081.0,6,CHP|FRZ|KVI|LUM|MES,33,15,47,1,1
PDV-02502,Sul,RS,Porto Alegre,bar premium,C,15.6,14.7,-5.8,8.8,757.0,3,BAL|CHP|KVI,53,41,35,2,0
PDV-01600,Sudeste,SP,Santos,pub,A,87.4,61.7,-29.4,27.4,2281.0,5,BAL|CHP|FRZ|KVI|LUM|MES,58,43,13,2,1
PDV-01014,Sudeste,SP,São José dos Campos,bar premium,A,110.7,68.3,-38.3,38.0,2061.0,5,CHP|FRZ|KVI|LUM|MES,71,56,47,3,1
PDV-01273,Sudeste,ES,Vila Velha,gastrobar,B,46.3,45.9,-0.9,14.8,1370.0,5,BAL|MES,42,34,47,2,0
PDV-01358,Sudeste,SP,São Paulo,restaurante,B,23.0,16.8,-27.0,24.0,1510.0,3,FRZ|KVI|LUM,79,68,47,3,1
PDV-03179,Centro-Oeste,DF,Brasília,rooftop,B,22.0,20.3,-7.7,17.8,1423.0,3,KVI|MES,71,55,47,0,0
PDV-00487,Sudeste,SP,Ribeirão Preto,bar premium,C,13.2,10.5,-20.5,3.3,664.0,4,KVI|MES,59,40,47,3,1
PDV-00677,Sudeste,SP,São Paulo,bar premium,A,70.8,59.7,-15.7,35.6,1984.0,5,FRZ|KVI|LUM|MES,48,36,47,2,0
PDV-00196,Sudeste,MG,Juiz de Fora,restaurante,A,123.4,125.4,1.6,18.3,2604.0,6,FRZ|LUM|MES,65,62,47,1,0
PDV-03280,Centro-Oeste,DF,Brasília,choperia,C,11.9,9.2,-22.7,15.5,778.0,2,BAL|CHP|KVI,42,42,47,2,0
PDV-01315,Sudeste,RJ,Petrópolis,rooftop,A,126.9,113.9,-10.2,38.6,2356.0,6,BAL|CHP|FRZ|KVI|LUM|MES,52,49,47,0,0
PDV-01829,Sudeste,SP,Santos,pub,A,163.1,70.6,-56.7,37.7,2014.0,5,BAL|CHP|FRZ|KVI|LUM|MES,69,63,6,5,0
PDV-02103,Sul,PR,Maringá,pub,A,130.8,55.3,-57.7,29.4,2537.0,4,FRZ|KVI|LUM,69,64,47,4,0
PDV-01019,Sudeste,SP,São José dos Campos,bar premium,C,11.0,4.0,-63.6,4.2,808.0,5,BAL|CHP,48,33,47,5,0
PDV-00762,Sudeste,ES,Vitória,restaurante,A,178.6,108.8,-39.1,24.7,2636.0,6,BAL|LUM|MES,71,64,47,4,1
PDV-03116,Centro-Oeste,MT,Cuiabá,bar premium,B,31.7,25.1,-20.8,18.8,1115.0,4,CHP|FRZ|KVI|MES,65,54,37,2,0
PDV-01178,Sudeste,MG,Juiz de Fora,choperia,A,118.2,104.5,-11.6,23.7,2445.0,5,BAL|FRZ|KVI|LUM|MES,59,53,47,1,0
PDV-03337,Centro-Oeste,GO,Goiânia,choperia,B,52.8,50.1,-5.1,26.6,1322.0,2,BAL|CHP|KVI|LUM,50,39,47,1,0
PDV-01987,Sudeste,RJ,Niterói,gastrobar,C,7.0,6.4,-8.6,22.6,832.0,3,KVI,80,72,47,1,1
PDV-01275,Sudeste,MG,Belo Horizonte,rooftop,A,146.9,142.9,-2.7,32.8,2437.0,8,BAL|CHP|FRZ|KVI|LUM|MES,30,18,47,0,0
PDV-02951,Centro-Oeste,MS,Campo Grande,restaurante,A,169.4,127.4,-24.8,32.7,2186.0,6,BAL|FRZ|LUM|MES,48,37,47,1,1
PDV-01168,Sudeste,SP,São José dos Campos,bar premium,C,8.5,5.6,-34.1,16.6,623.0,4,FRZ,70,51,47,3,0
PDV-00618,Sudeste,RJ,Rio de Janeiro,choperia,C,10.4,10.1,-2.9,6.7,740.0,2,KVI,58,39,47,0,0
PDV-03699,Nordeste,BA,Feira de Santana,gastrobar,C,7.6,8.9,17.1,7.5,730.0,4,KVI,60,56,47,0,0
PDV-00106,Sudeste,MG,Uberlândia,choperia,A,237.8,89.6,-62.3,29.0,2208.0,5,BAL|CHP|FRZ|KVI|LUM|MES,70,69,18,5,0
PDV-00019,Sudeste,ES,Vila Velha,gastrobar,B,26.5,15.4,-41.9,17.1,1210.0,3,FRZ|LUM|MES,71,67,47,5,0
PDV-00591,Sudeste,SP,São José dos Campos,restaurante,C,18.6,13.7,-26.3,11.8,774.0,4,BAL|KVI,51,43,47,2,0
PDV-03154,Centro-Oeste,GO,Goiânia,rooftop,A,76.4,56.9,-25.5,21.5,2510.0,6,CHP|FRZ|KVI|LUM|MES,63,41,47,2,1
PDV-00426,Sudeste,SP,Campinas,gastrobar,B,62.9,32.6,-48.2,25.6,1376.0,5,CHP|FRZ|KVI,68,53,20,4,0
PDV-02579,Sul,RS,Porto Alegre,rooftop,B,25.4,13.4,-47.2,26.3,1171.0,5,BAL|FRZ|KVI|LUM,55,47,47,5,0
PDV-03303,Centro-Oeste,MT,Cuiabá,bar premium,C,38.9,37.5,-3.6,3.0,773.0,4,KVI|LUM,50,43,47,0,0
PDV-00192,Sudeste,SP,São José dos Campos,restaurante,C,17.5,16.4,-6.3,13.6,748.0,2,BAL|KVI|MES,75,62,47,1,0
PDV-02509,Sul,SC,Balneário Camboriú,bar premium,C,18.4,9.8,-46.7,14.6,828.0,4,FRZ,49,28,47,4,0
PDV-00097,Sudeste,SP,Ribeirão Preto,rooftop,A,141.6,103.3,-27.0,20.4,2339.0,5,FRZ|KVI|MES,41,21,28,2,0
PDV-01123,Sudeste,SP,São Paulo,restaurante,A,88.4,46.3,-47.6,29.6,2316.0,6,BAL|FRZ|LUM|MES,61,46,24,4,1
PDV-01868,Sudeste,RJ,Petrópolis,gastrobar,B,30.7,19.4,-36.8,16.8,1174.0,5,BAL|CHP|KVI|LUM,53,28,47,3,0
PDV-03026,Centro-Oeste,GO,Goiânia,bar premium,B,46.6,43.3,-7.1,33.6,926.0,4,CHP|FRZ|KVI,53,43,47,1,1
PDV-00529,Sudeste,RJ,Niterói,pub,A,89.7,63.7,-29.0,18.0,2367.0,7,BAL|CHP|KVI|MES,60,52,47,2,0
PDV-02460,Sul,SC,Balneário Camboriú,bar premium,C,7.5,7.3,-2.7,20.1,773.0,2,FRZ|KVI,63,42,47,1,1
PDV-03121,Centro-Oeste,GO,Goiânia,pub,B,48.1,31.1,-35.3,24.4,1399.0,3,BAL|CHP|FRZ|KVI,63,52,47,3,1
PDV-00578,Sudeste,MG,Juiz de Fora,bar premium,B,36.8,22.4,-39.1,26.4,1294.0,3,LUM|MES,30,22,34,3,0
PDV-03105,Centro-Oeste,MS,Campo Grande,bar premium,B,47.4,42.4,-10.5,23.6,1072.0,3,BAL|CHP|KVI|MES,50,37,23,1,0
PDV-00758,Sudeste,SP,Campinas,restaurante,C,12.5,10.3,-17.6,9.5,630.0,4,FRZ|LUM,78,72,47,1,0
PDV-02278,Sul,RS,Porto Alegre,rooftop,B,28.8,28.6,-0.7,13.1,1154.0,4,BAL|CHP|FRZ|MES,76,61,47,0,0
PDV-02716,Sul,SC,Balneário Camboriú,bar premium,C,8.2,4.1,-50.0,14.2,687.0,6,KVI,39,30,47,4,0
PDV-02878,Centro-Oeste,MT,Cuiabá,bar premium,C,7.1,6.9,-2.8,24.5,688.0,3,CHP,56,39,32,0,1
PDV-03465,Nordeste,PE,Recife,rooftop,B,42.9,47.5,10.7,15.6,966.0,4,FRZ|KVI,87,80,47,1,1
PDV-01314,Sudeste,SP,São Paulo,bar premium,A,34.5,28.7,-16.8,26.3,2344.0,5,BAL|CHP|FRZ|KVI,54,31,47,1,0
PDV-03102,Centro-Oeste,MS,Campo Grande,pub,B,35.6,35.6,0.0,19.5,1321.0,5,BAL|CHP|FRZ|MES,68,50,47,0,1
PDV-02416,Sul,PR,Curitiba,restaurante,C,5.0,5.3,6.0,7.2,630.0,2,BAL|KVI,71,69,40,0,1
PDV-03749,Nordeste,PE,Recife,bar premium,B,15.8,16.8,6.3,24.0,1400.0,4,BAL|CHP|FRZ|LUM,64,69,47,0,1
PDV-01760,Sudeste,MG,Juiz de Fora,bar premium,B,35.4,31.2,-11.9,24.4,1220.0,4,CHP|LUM,47,39,47,0,0
PDV-00887,Sudeste,RJ,Niterói,rooftop,B,33.8,31.3,-7.4,20.5,1348.0,4,CHP|FRZ|KVI|LUM,69,59,47,0,0
PDV-01939,Sudeste,SP,Campinas,bar premium,A,136.7,69.9,-48.9,23.6,2664.0,3,CHP|FRZ|KVI|LUM|MES,69,52,45,4,1
PDV-02371,Sul,PR,Curitiba,bar premium,B,31.5,28.1,-10.8,23.4,904.0,3,BAL|CHP|FRZ|KVI,59,45,47,1,0
PDV-03660,Nordeste,BA,Feira de Santana,pub,B,27.1,28.6,5.5,8.7,1325.0,6,CHP|FRZ|KVI,43,49,7,0,1
PDV-00255,Sudeste,SP,Ribeirão Preto,restaurante,B,18.4,15.6,-15.2,26.2,1402.0,4,BAL|CHP|KVI|LUM,53,32,47,2,0
PDV-03743,Nordeste,RN,Natal,bar premium,A,38.8,42.0,8.2,33.9,2408.0,7,CHP|FRZ|LUM|MES,66,54,47,0,0
PDV-01609,Sudeste,MG,Juiz de Fora,bar premium,C,10.0,8.0,-20.0,26.1,796.0,4,FRZ|LUM|MES,46,32,47,1,0
PDV-03736,Nordeste,PE,Caruaru,bar premium,B,23.4,29.1,24.4,20.3,983.0,5,CHP|MES,82,71,47,0,0
PDV-00685,Sudeste,RJ,Rio de Janeiro,choperia,C,18.7,17.4,-7.0,15.9,776.0,3,KVI,51,42,21,0,1
PDV-01672,Sudeste,SP,São José dos Campos,bar premium,A,138.8,68.0,-51.0,23.8,2130.0,4,CHP|FRZ|KVI|LUM,78,59,9,4,0
PDV-03455,Nordeste,PE,Recife,bar premium,B,43.9,42.5,-3.2,25.0,1351.0,4,BAL|FRZ|KVI|LUM,65,59,47,0,0
PDV-01173,Sudeste,SP,São Paulo,pub,C,13.3,13.4,0.8,15.2,819.0,4,BAL|KVI|LUM,56,46,47,0,1
PDV-00247,Sudeste,RJ,Petrópolis,bar premium,A,110.4,88.4,-19.9,34.4,2502.0,7,BAL|FRZ|KVI|LUM,33,14,47,2,0
PDV-00525,Sudeste,ES,Vitória,restaurante,A,192.7,155.3,-19.4,43.7,2355.0,6,BAL|CHP|FRZ|KVI|LUM|MES,53,40,40,1,0
PDV-00761,Sudeste,SP,Santos,pub,C,17.6,16.6,-5.7,12.6,418.0,3,CHP|FRZ,54,56,47,1,0
PDV-03309,Centro-Oeste,GO,Goiânia,bar premium,B,46.2,40.0,-13.4,25.6,1085.0,5,BAL|FRZ|KVI|MES,53,38,47,2,0
PDV-02022,Sul,PR,Curitiba,restaurante,C,8.5,7.9,-7.1,20.0,742.0,3,BAL|FRZ,41,25,47,0,0
PDV-02776,Sul,PR,Curitiba,bar premium,A,141.7,115.8,-18.3,28.6,2635.0,6,CHP|KVI|LUM|MES,74,66,47,2,1
PDV-02945,Centro-Oeste,GO,Anápolis,gastrobar,C,7.8,6.2,-20.5,14.9,794.0,3,LUM|MES,73,52,47,2,1
PDV-01614,Sudeste,RJ,Petrópolis,restaurante,C,11.2,4.4,-60.7,17.5,818.0,4,BAL|LUM|MES,55,35,26,5,0
PDV-01616,Sudeste,RJ,Rio de Janeiro,gastrobar,C,18.7,15.5,-17.1,24.0,739.0,3,CHP|FRZ|LUM,64,59,47,1,0
PDV-03037,Centro-Oeste,MT,Cuiabá,bar premium,A,159.4,101.7,-36.2,36.4,2156.0,6,BAL|CHP|FRZ|KVI|LUM|MES,70,54,47,3,1
PDV-00431,Sudeste,SP,Ribeirão Preto,choperia,C,15.2,14.9,-2.0,21.3,667.0,2,BAL|LUM,69,56,22,0,1
PDV-03421,Nordeste,CE,Juazeiro do Norte,bar premium,B,31.4,38.2,21.7,20.8,1551.0,4,BAL|CHP|KVI,56,45,47,0,1
PDV-01495,Sudeste,SP,Ribeirão Preto,pub,B,48.4,33.6,-30.6,21.9,1332.0,4,BAL|CHP|FRZ|MES,61,39,47,3,0
PDV-03675,Nordeste,PE,Caruaru,pub,B,22.3,21.8,-2.2,27.1,1349.0,3,BAL|KVI|LUM|MES,72,62,16,2,0
PDV-00284,Sudeste,RJ,Rio de Janeiro,gastrobar,C,12.0,6.5,-45.8,15.0,676.0,3,LUM,62,42,38,3,1
PDV-02121,Sul,PR,Curitiba,bar premium,C,6.7,4.7,-29.9,12.3,776.0,5,FRZ|KVI|MES,80,73,47,3,1
PDV-00488,Sudeste,RJ,Rio de Janeiro,bar premium,C,16.6,15.7,-5.4,13.4,805.0,3,BAL|LUM,51,45,47,0,0
PDV-03365,Centro-Oeste,DF,Brasília,bar premium,C,33.0,31.7,-3.9,13.7,773.0,2,LUM,73,65,17,0,0
PDV-01578,Sudeste,MG,Uberlândia,bar premium,C,12.7,8.9,-29.9,13.2,622.0,4,BAL|MES,64,41,47,3,0
PDV-00868,Sudeste,SP,São Paulo,bar premium,A,188.9,127.1,-32.7,40.9,2509.0,5,CHP|FRZ|KVI|LUM,56,51,28,3,1
PDV-03084,Centro-Oeste,DF,Brasília,choperia,B,33.4,33.4,0.0,14.9,1192.0,4,BAL|KVI|LUM,77,67,47,1,0
PDV-02999,Centro-Oeste,MT,Cuiabá,pub,A,44.0,44.3,0.7,36.6,2703.0,6,BAL|CHP|FRZ|KVI|LUM,69,70,47,1,1
PDV-00360,Sudeste,SP,São José dos Campos,bar premium,A,251.1,115.8,-53.9,18.1,2466.0,4,BAL|CHP|FRZ|KVI|LUM,72,57,47,5,1
PDV-02003,Sul,RS,Pelotas,restaurante,C,11.1,11.7,5.4,25.4,605.0,2,CHP|MES,60,51,47,1,1
PDV-02703,Sul,PR,Curitiba,pub,A,32.1,28.4,-11.5,21.4,2192.0,7,BAL|CHP|KVI|LUM|MES,77,83,47,1,0
PDV-01489,Sudeste,SP,Santos,bar premium,B,44.5,39.8,-10.6,23.2,1258.0,5,BAL|CHP|KVI|MES,66,69,47,2,0
PDV-01756,Sudeste,MG,Juiz de Fora,restaurante,A,91.9,76.0,-17.3,26.6,2440.0,7,BAL|FRZ|LUM|MES,56,56,47,1,0
